video_number,inferred_date,inferred_title,video_id,source_vtt_path,cleaned_md_path,word_count,line_count,file_size_bytes,has_transcript,notes
291,2022-11-20,How To Trade With Value Scalper,de2sNTPskgA,C:\YTTranscripts\Orderflows_Dedup_v2\20221120 - How To Trade With Value Scalper [de2sNTPskgA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0291_20221120_How_To_Trade_With_Value_Scalper_de2sNTPskgA.md,8814,1416,443785,TRUE,
292,2022-12-08,Trading Order Flow A Tale Of Two Lows In The Bonds Orderflows Trader 6,k_b3WnpLo_c,C:\YTTranscripts\Orderflows_Dedup_v2\20221208 - Trading Order Flow A Tale Of Two Lows In The Bonds Orderflows Trader 6 [k_b3WnpLo_c].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0292_20221208_Trading_Order_Flow_A_Tale_Of_Two_Lows_In_The_Bonds_Orderflow_k_b3WnpLo_c.md,3609,511,176388,TRUE,
293,2022-12-09,Delta Footprint Order Flow Charts How To Trade Orderflows Delta,H552RjFAIco,C:\YTTranscripts\Orderflows_Dedup_v2\20221209 - Delta Footprint Order Flow Charts How To Trade Orderflows Delta [H552RjFAIco].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0293_20221209_Delta_Footprint_Order_Flow_Charts_How_To_Trade_Orderflows_De_H552RjFAIco.md,2431,344,119118,TRUE,
294,2022-12-11,Anchored Volume Profile A Different Way To Use Volume Profile To See Important Levels In The Market,QuCTmcq9X2A,C:\YTTranscripts\Orderflows_Dedup_v2\20221211 - Anchored Volume Profile A Different Way To Use Volume Profile To See Important Levels In The Market [QuCTmcq9X2A].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0294_20221211_Anchored_Volume_Profile_A_Different_Way_To_Use_Volume_Profil_QuCTmcq9X2A.md,2405,348,117573,TRUE,
295,2022-12-11,Order Flow Chart Types Which Is A Better Chart Time Based Or Range Based,c4r9jEtxh-w,C:\YTTranscripts\Orderflows_Dedup_v2\20221211 - Order Flow Chart Types Which Is A Better Chart Time Based Or Range Based [c4r9jEtxh-w].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0295_20221211_Order_Flow_Chart_Types_Which_Is_A_Better_Chart_Time_Based_Or_c4r9jEtxh-w.md,4126,620,203986,TRUE,
296,2022-12-12,Using Cumulative Delta To Determine The Low Of The Day,j4L19BA7fjo,C:\YTTranscripts\Orderflows_Dedup_v2\20221212 - Using Cumulative Delta To Determine The Low Of The Day [j4L19BA7fjo].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0296_20221212_Using_Cumulative_Delta_To_Determine_The_Low_Of_The_Day_j4L19BA7fjo.md,3089,442,152357,TRUE,
297,2022-12-14,One Of My Favorite Order Flow Trade Setups On An Orderflows Trader Footprint Chart,SAi5AxgW0CQ,C:\YTTranscripts\Orderflows_Dedup_v2\20221214 - One Of My Favorite Order Flow Trade Setups On An Orderflows Trader Footprint Chart [SAi5AxgW0CQ].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0297_20221214_One_Of_My_Favorite_Order_Flow_Trade_Setups_On_An_Orderflows__SAi5AxgW0CQ.md,2608,367,127049,TRUE,
298,2022-12-16,Viewer Comments and questions on order flow answered order flow strategy explained,uP5u_F5ZFC4,C:\YTTranscripts\Orderflows_Dedup_v2\20221216 - Viewer Comments and questions on order flow answered order flow strategy explained [uP5u_F5ZFC4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0298_20221216_Viewer_Comments_and_questions_on_order_flow_answered_order_f_uP5u_F5ZFC4.md,3816,543,186512,TRUE,
299,2022-12-17,Order Flow Imbalance Trading Strategies Identify Market Imbalance And Stacked Imbalance,dBh0WAWOuDc,C:\YTTranscripts\Orderflows_Dedup_v2\20221217 - Order Flow Imbalance Trading Strategies Identify Market Imbalance And Stacked Imbalance [dBh0WAWOuDc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0299_20221217_Order_Flow_Imbalance_Trading_Strategies_Identify_Market_Imba_dBh0WAWOuDc.md,3913,624,201868,TRUE,
300,2022-12-17,Order Flow Trading Strategy How To Trade Multiple Imbalances In Orderflows Trader,dm3eEF2XbPE,C:\YTTranscripts\Orderflows_Dedup_v2\20221217 - Order Flow Trading Strategy How To Trade Multiple Imbalances In Orderflows Trader [dm3eEF2XbPE].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0300_20221217_Order_Flow_Trading_Strategy_How_To_Trade_Multiple_Imbalances_dm3eEF2XbPE.md,2716,410,136951,TRUE,
301,2022-12-23,How To Trade A Slow Day Use Delta Analysis To Find Delta Surge In The Order Flow Footprint Chart,tNmweh-q950,C:\YTTranscripts\Orderflows_Dedup_v2\20221223 - How To Trade A Slow Day Use Delta Analysis To Find Delta Surge In The Order Flow Footprint Chart [tNmweh-q950].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0301_20221223_How_To_Trade_A_Slow_Day_Use_Delta_Analysis_To_Find_Delta_Sur_tNmweh-q950.md,3148,465,156388,TRUE,
302,2022-12-23,Using Order Flow To Trade A Low Of The Day Spotting Opportunities In Orderflows,HUUXTxwJHJ0,C:\YTTranscripts\Orderflows_Dedup_v2\20221223 - Using Order Flow To Trade A Low Of The Day Spotting Opportunities In Orderflows [HUUXTxwJHJ0].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0302_20221223_Using_Order_Flow_To_Trade_A_Low_Of_The_Day_Spotting_Opportun_HUUXTxwJHJ0.md,7050,1011,345962,TRUE,
303,2022-12-26,Imbalances In The Order Flow Trade In Context Of The Market Structure,iRZ7sjp0Dww,C:\YTTranscripts\Orderflows_Dedup_v2\20221226 - Imbalances In The Order Flow Trade In Context Of The Market Structure [iRZ7sjp0Dww].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0303_20221226_Imbalances_In_The_Order_Flow_Trade_In_Context_Of_The_Market__iRZ7sjp0Dww.md,2763,379,133295,TRUE,
304,2022-12-30,Does Order Flow Work In Commodity Markets Learn Trading Strategies For Day Trading,6twIa4rxncc,C:\YTTranscripts\Orderflows_Dedup_v2\20221230 - Does Order Flow Work In Commodity Markets Learn Trading Strategies For Day Trading [6twIa4rxncc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0304_20221230_Does_Order_Flow_Work_In_Commodity_Markets_Learn_Trading_Stra_6twIa4rxncc.md,3247,473,161012,TRUE,
305,2022-12-31,Last Trading Day Of The Year Big Buyers Evident In The Order Flow As Market Rallies Intraday,p-mo8o8uIvY,C:\YTTranscripts\Orderflows_Dedup_v2\20221231 - Last Trading Day Of The Year Big Buyers Evident In The Order Flow As Market Rallies Intraday [p-mo8o8uIvY].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0305_20221231_Last_Trading_Day_Of_The_Year_Big_Buyers_Evident_In_The_Order_p-mo8o8uIvY.md,3641,529,178856,TRUE,
306,2023-01-02,Trade Point Of Control And Value Areas In Order Flow For More Precise Trade Locations,dcb8tmO0dg4,C:\YTTranscripts\Orderflows_Dedup_v2\20230102 - Trade Point Of Control And Value Areas In Order Flow For More Precise Trade Locations [dcb8tmO0dg4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0306_20230102_Trade_Point_Of_Control_And_Value_Areas_In_Order_Flow_For_Mor_dcb8tmO0dg4.md,2967,417,144548,TRUE,
307,2023-01-03,Order Flow Analysis MES versus ES Trading Orderflows Imbalances Off Lows,GYeVTimdjgA,C:\YTTranscripts\Orderflows_Dedup_v2\20230103 - Order Flow Analysis MES versus ES Trading Orderflows Imbalances Off Lows [GYeVTimdjgA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0307_20230103_Order_Flow_Analysis_MES_versus_ES_Trading_Orderflows_Imbalan_GYeVTimdjgA.md,3187,432,153667,TRUE,
308,2023-01-03,Uncovering Hidden Trading Opportunities With Order Flow Analysis,PEw3CSPR-tQ,C:\YTTranscripts\Orderflows_Dedup_v2\20230103 - Uncovering Hidden Trading Opportunities With Order Flow Analysis [PEw3CSPR-tQ].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0308_20230103_Uncovering_Hidden_Trading_Opportunities_With_Order_Flow_Anal_PEw3CSPR-tQ.md,12242,1978,631900,TRUE,
309,2023-01-05,Cumulative Delta Divergence In Order Flow Ahead Of FED Minutes Release,qCg4RBTU3Z8,C:\YTTranscripts\Orderflows_Dedup_v2\20230105 - Cumulative Delta Divergence In Order Flow Ahead Of FED Minutes Release [qCg4RBTU3Z8].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0309_20230105_Cumulative_Delta_Divergence_In_Order_Flow_Ahead_Of_FED_Minut_qCg4RBTU3Z8.md,2781,406,137141,TRUE,
310,2023-01-06,Delta Footprint Charts To Find Absorption And Aggressive Trading In The Order Flow,QpX-X8YX8nA,C:\YTTranscripts\Orderflows_Dedup_v2\20230106 - Delta Footprint Charts To Find Absorption And Aggressive Trading In The Order Flow [QpX-X8YX8nA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0310_20230106_Delta_Footprint_Charts_To_Find_Absorption_And_Aggressive_Tra_QpX-X8YX8nA.md,2969,419,145344,TRUE,
311,2023-01-06,Order Flow Driven Market On A Big Economic Data Release Orderflows Trader Strategy,5_DGa7z2ceA,C:\YTTranscripts\Orderflows_Dedup_v2\20230106 - Order Flow Driven Market On A Big Economic Data Release Orderflows Trader Strategy [5_DGa7z2ceA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0311_20230106_Order_Flow_Driven_Market_On_A_Big_Economic_Data_Release_Orde_5_DGa7z2ceA.md,3539,508,173715,TRUE,
312,2023-01-08,Delta Divergence Strategy For Determining A Trend Day Volume Profile Tips Anchored VWAP Skills,jx7JbJWv5Yk,C:\YTTranscripts\Orderflows_Dedup_v2\20230108 - Delta Divergence Strategy For Determining A Trend Day Volume Profile Tips Anchored VWAP Skills [jx7JbJWv5Yk].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0312_20230108_Delta_Divergence_Strategy_For_Determining_A_Trend_Day_Volume_jx7JbJWv5Yk.md,2956,421,143630,TRUE,
313,2023-01-09,What is the best chart for trading order flow and analyzing delta imbalances and point of control,bCgSwRavleA,C:\YTTranscripts\Orderflows_Dedup_v2\20230109 - What is the best chart for trading order flow and analyzing delta imbalances and point of control [bCgSwRavleA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0313_20230109_What_is_the_best_chart_for_trading_order_flow_and_analyzing__bCgSwRavleA.md,2974,421,145590,TRUE,
314,2023-01-10,Order Flow Delta Divergence & Market Exhaustion Orderflows Trading Strategy,v1k7oJqVsMk,C:\YTTranscripts\Orderflows_Dedup_v2\20230110 - Order Flow Delta Divergence & Market Exhaustion Orderflows Trading Strategy [v1k7oJqVsMk].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0314_20230110_Order_Flow_Delta_Divergence_Market_Exhaustion_Orderflows_Tra_v1k7oJqVsMk.md,4142,599,203196,TRUE,
315,2023-01-11,How To Trade A Volume Footprint Chart Order Flow Analysis And Trading Tips,zdYurRBQKJE,C:\YTTranscripts\Orderflows_Dedup_v2\20230111 - How To Trade A Volume Footprint Chart Order Flow Analysis And Trading Tips [zdYurRBQKJE].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0315_20230111_How_To_Trade_A_Volume_Footprint_Chart_Order_Flow_Analysis_An_zdYurRBQKJE.md,2702,367,129956,TRUE,
316,2023-01-12,Order Flow Charts On Slower Moving Markets ZN 10 Year Note Futures Trading Strategy,s4DirAF8Ev4,C:\YTTranscripts\Orderflows_Dedup_v2\20230112 - Order Flow Charts On Slower Moving Markets ZN 10 Year Note Futures Trading Strategy [s4DirAF8Ev4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0316_20230112_Order_Flow_Charts_On_Slower_Moving_Markets_ZN_10_Year_Note_F_s4DirAF8Ev4.md,2756,404,136011,TRUE,
317,2023-01-13,Order Flow Value Area Strategy Trading Volatile Markets Breaking Out Of Balance,FJ29ObXIUkE,C:\YTTranscripts\Orderflows_Dedup_v2\20230113 - Order Flow Value Area Strategy Trading Volatile Markets Breaking Out Of Balance [FJ29ObXIUkE].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0317_20230113_Order_Flow_Value_Area_Strategy_Trading_Volatile_Markets_Brea_FJ29ObXIUkE.md,4105,579,199844,TRUE,
318,2023-01-14,Order Flow Trading Strategies For Smaller Markets With Less Volume Learn To Trade,LYjnKYlekGQ,C:\YTTranscripts\Orderflows_Dedup_v2\20230114 - Order Flow Trading Strategies For Smaller Markets With Less Volume Learn To Trade [LYjnKYlekGQ].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0318_20230114_Order_Flow_Trading_Strategies_For_Smaller_Markets_With_Less__LYjnKYlekGQ.md,3544,523,175468,TRUE,
319,2023-01-14,Order Flow Value Area Analysis Based On Volume Profile Techniques How To Trade Trade Futures,H_iZtvwkm-o,C:\YTTranscripts\Orderflows_Dedup_v2\20230114 - Order Flow Value Area Analysis Based On Volume Profile Techniques How To Trade Trade Futures [H_iZtvwkm-o].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0319_20230114_Order_Flow_Value_Area_Analysis_Based_On_Volume_Profile_Techn_H_iZtvwkm-o.md,2949,420,144136,TRUE,
320,2023-01-15,Orderflows Imbalances A Different And Effective Way Of Using Stacked Imbalances,GbYMh8fappw,C:\YTTranscripts\Orderflows_Dedup_v2\20230115 - Orderflows Imbalances A Different And Effective Way Of Using Stacked Imbalances [GbYMh8fappw].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0320_20230115_Orderflows_Imbalances_A_Different_And_Effective_Way_Of_Using_GbYMh8fappw.md,2339,330,114017,TRUE,
321,2023-01-16,How To Get The Most Out Of The Reversal Scalper For NT8 Analyze Order Flow For Reversals,R7lxd14t4Oc,C:\YTTranscripts\Orderflows_Dedup_v2\20230116 - How To Get The Most Out Of The Reversal Scalper For NT8 Analyze Order Flow For Reversals [R7lxd14t4Oc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0321_20230116_How_To_Get_The_Most_Out_Of_The_Reversal_Scalper_For_NT8_Anal_R7lxd14t4Oc.md,10314,1622,516671,TRUE,
322,2023-01-16,Slow Trading Days What To Look For In The Order Flow Trading Strategies For Holidays,3PPlVm4bV0w,C:\YTTranscripts\Orderflows_Dedup_v2\20230116 - Slow Trading Days What To Look For In The Order Flow Trading Strategies For Holidays [3PPlVm4bV0w].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0322_20230116_Slow_Trading_Days_What_To_Look_For_In_The_Order_Flow_Trading_3PPlVm4bV0w.md,2278,329,111634,TRUE,
323,2023-01-18,Big Volume In The Order Flow How To Interpret It And Trade It Orderflows Trading Strategy,SDz56_uVduQ,C:\YTTranscripts\Orderflows_Dedup_v2\20230118 - Big Volume In The Order Flow How To Interpret It And Trade It Orderflows Trading Strategy [SDz56_uVduQ].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0323_20230118_Big_Volume_In_The_Order_Flow_How_To_Interpret_It_And_Trade_I_SDz56_uVduQ.md,3118,447,153558,TRUE,
324,2023-01-19,Understanding Flow Driven Markets Signs In The Order Flow What The Big Money Is Doing,L-aGEq6_n78,C:\YTTranscripts\Orderflows_Dedup_v2\20230119 - Understanding Flow Driven Markets Signs In The Order Flow What The Big Money Is Doing [L-aGEq6_n78].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0324_20230119_Understanding_Flow_Driven_Markets_Signs_In_The_Order_Flow_Wh_L-aGEq6_n78.md,4078,597,200658,TRUE,
325,2023-01-20,Order Flow Value Area Trading Strategy For Day Traders Maximize Your Volume Analysis,2cTt452g7Zw,C:\YTTranscripts\Orderflows_Dedup_v2\20230120 - Order Flow Value Area Trading Strategy For Day Traders Maximize Your Volume Analysis [2cTt452g7Zw].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0325_20230120_Order_Flow_Value_Area_Trading_Strategy_For_Day_Traders_Maxim_2cTt452g7Zw.md,3441,489,168348,TRUE,
326,2023-01-21,Order Flow Driven Market Trade With The Smart Money And Ride The Market Up,jcpk1gcTAjE,C:\YTTranscripts\Orderflows_Dedup_v2\20230121 - Order Flow Driven Market Trade With The Smart Money And Ride The Market Up [jcpk1gcTAjE].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0326_20230121_Order_Flow_Driven_Market_Trade_With_The_Smart_Money_And_Ride_jcpk1gcTAjE.md,3082,449,151350,TRUE,
327,2023-01-22,Tracking And Trading The Smart Money In The Order Flow Footprint Chart Trading Strategies,240hjTolNTA,C:\YTTranscripts\Orderflows_Dedup_v2\20230122 - Tracking And Trading The Smart Money In The Order Flow Footprint Chart Trading Strategies [240hjTolNTA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0327_20230122_Tracking_And_Trading_The_Smart_Money_In_The_Order_Flow_Footp_240hjTolNTA.md,3268,472,160935,TRUE,
328,2023-01-23,Recognizing Absorption In The Order Flow At The High Of Day,3h2NRRFCEMU,C:\YTTranscripts\Orderflows_Dedup_v2\20230123 - Recognizing Absorption In The Order Flow At The High Of Day [3h2NRRFCEMU].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0328_20230123_Recognizing_Absorption_In_The_Order_Flow_At_The_High_Of_Day_3h2NRRFCEMU.md,2280,325,112223,TRUE,
329,2023-01-24,Trading A Flow Driven Market Strategy For Divergences And Value Areas,CMbaf45Hqis,C:\YTTranscripts\Orderflows_Dedup_v2\20230124 - Trading A Flow Driven Market Strategy For Divergences And Value Areas [CMbaf45Hqis].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0329_20230124_Trading_A_Flow_Driven_Market_Strategy_For_Divergences_And_Va_CMbaf45Hqis.md,3488,507,171624,TRUE,
330,2023-01-25,How A Market Can Rally On Aggressive Selling In Order Flow Footprint Chart Trading Strategy,yIXovXefWWY,C:\YTTranscripts\Orderflows_Dedup_v2\20230125 - How A Market Can Rally On Aggressive Selling In Order Flow Footprint Chart Trading Strategy [yIXovXefWWY].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0330_20230125_How_A_Market_Can_Rally_On_Aggressive_Selling_In_Order_Flow_F_yIXovXefWWY.md,3216,479,161223,TRUE,
331,2023-01-26,Order Flow Analysis Of A Market Looking To Rally Footprint Trading Strategy,C5tZ3JZWd_4,C:\YTTranscripts\Orderflows_Dedup_v2\20230126 - Order Flow Analysis Of A Market Looking To Rally Footprint Trading Strategy [C5tZ3JZWd_4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0331_20230126_Order_Flow_Analysis_Of_A_Market_Looking_To_Rally_Footprint_T_C5tZ3JZWd_4.md,4143,605,203930,TRUE,
332,2023-03-15,Uncover Hidden Market Signs and Opportunities With Order Flow,6XT_Ugqt1Lw,C:\YTTranscripts\Orderflows_Dedup_v2\20230315 - Uncover Hidden Market Signs and Opportunities With Order Flow [6XT_Ugqt1Lw].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0332_20230315_Uncover_Hidden_Market_Signs_and_Opportunities_With_Order_Flo_6XT_Ugqt1Lw.md,9589,1485,486170,TRUE,
333,2023-04-30,How to Master Order Flow Analysis Think Like An Institutional Trader,V7VMZG0L45E,C:\YTTranscripts\Orderflows_Dedup_v2\20230430 - How to Master Order Flow Analysis Think Like An Institutional Trader [V7VMZG0L45E].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0333_20230430_How_to_Master_Order_Flow_Analysis_Think_Like_An_Institutiona_V7VMZG0L45E.md,10211,1579,517975,TRUE,
334,2023-06-17,Mastering Order Flow How Traders Can Improve Their Trading Results,4Cj3ZLrp6e0,C:\YTTranscripts\Orderflows_Dedup_v2\20230617 - Mastering Order Flow How Traders Can Improve Their Trading Results [4Cj3ZLrp6e0].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0334_20230617_Mastering_Order_Flow_How_Traders_Can_Improve_Their_Trading_R_4Cj3ZLrp6e0.md,11271,1809,581662,TRUE,
